date,user_id,position,value_prop_print,click_flag,views_last3_weeks,clicks_last3_weeks,pays_last3_weeks,import_pay_last3_weeks
2020-11-30,46723,1,prepaid,0,1,0,1,4.91
2020-11-30,50829,0,credits_consumer,0,0,0,0,0.0
2020-11-30,50829,1,cellphone_recharge,0,0,0,0,0.0
2020-11-30,50829,2,link_cobro,0,0,0,0,0.0
2020-11-30,77259,0,prepaid,0,0,0,0,0.0
2020-11-30,77259,1,point,0,1,0,0,0.0
2020-11-30,77259,2,send_money,1,1,0,0,0.0
2020-11-30,77259,3,transport,0,2,0,0,0.0
2020-11-30,48041,0,credits_consumer,0,1,0,0,0.0
2020-11-30,48041,1,point,0,1,0,0,0.0
2020-11-30,48041,2,transport,0,1,0,0,0.0
2020-11-30,75275,0,transport,0,0,0,0,0.0
2020-11-30,75275,1,prepaid,0,0,0,0,0.0
2020-11-30,75275,2,send_money,0,0,0,0,0.0
2020-11-30,18180,0,credits_consumer,0,1,0,1,16.67
2020-11-30,26169,0,prepaid,1,1,0,1,64.44
2020-11-30,42974,0,credits_consumer,0,2,0,0,0.0
2020-11-30,90224,0,prepaid,0,1,0,1,76.67
2020-11-30,26292,0,cellphone_recharge,0,1,0,0,0.0
2020-11-30,26292,1,point,0,0,0,0,0.0
2020-11-30,43307,0,credits_consumer,0,0,0,0,0.0
2020-11-30,43307,1,send_money,0,1,0,0,0.0
2020-11-30,8427,0,prepaid,0,0,0,0,0.0
2020-11-30,8427,1,transport,0,0,0,0,0.0
2020-11-30,8427,2,link_cobro,1,1,0,0,0.0
2020-11-30,8427,3,credits_consumer,0,0,0,0,0.0
2020-11-30,97988,0,send_money,0,0,0,0,0.0
2020-11-30,97988,1,transport,0,0,0,0,0.0
2020-11-30,97988,2,point,1,0,0,0,0.0
2020-11-30,59936,0,link_cobro,0,0,0,0,0.0
2020-11-30,59936,1,prepaid,0,0,0,0,0.0
2020-11-30,59936,2,credits_consumer,0,0,0,0,0.0
2020-11-30,56940,0,point,0,0,0,0,0.0
2020-11-30,56940,1,link_cobro,1,0,0,0,0.0
2020-11-30,56940,2,cellphone_recharge,0,0,0,0,0.0
2020-11-30,9523,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,9375,0,transport,0,0,0,0,0.0
2020-11-30,9375,1,link_cobro,0,0,0,0,0.0
2020-11-30,9375,2,cellphone_recharge,0,0,0,0,0.0
2020-11-30,10594,0,credits_consumer,0,0,0,0,0.0
2020-11-30,7896,0,point,0,0,0,0,0.0
2020-11-30,7896,1,credits_consumer,0,0,0,0,0.0
2020-11-30,7896,2,link_cobro,0,0,0,0,0.0
2020-11-30,7896,3,transport,0,0,0,0,0.0
2020-11-30,33898,0,send_money,0,1,0,0,0.0
2020-11-30,33898,1,transport,0,0,0,0,0.0
2020-11-30,33898,2,prepaid,0,0,0,0,0.0
2020-11-30,54393,0,credits_consumer,0,1,0,0,0.0
2020-11-30,83681,0,send_money,0,0,0,0,0.0
2020-11-30,83681,1,link_cobro,0,0,0,0,0.0
2020-11-30,83681,2,transport,1,0,0,0,0.0
2020-11-30,83681,3,prepaid,0,1,0,0,0.0
2020-11-30,62487,0,point,0,1,0,0,0.0
2020-11-30,62487,1,link_cobro,0,0,0,0,0.0
2020-11-30,93327,0,point,0,1,0,0,0.0
2020-11-30,93327,1,credits_consumer,0,2,0,0,0.0
2020-11-30,93327,2,link_cobro,0,1,0,0,0.0
2020-11-30,93327,3,cellphone_recharge,0,1,0,0,0.0
2020-11-30,65997,0,link_cobro,1,2,1,0,0.0
2020-11-30,13989,0,prepaid,0,0,0,0,0.0
2020-11-30,59227,0,credits_consumer,0,0,0,0,0.0
2020-11-30,59227,1,point,1,1,0,0,0.0
2020-11-30,59227,2,send_money,0,1,0,0,0.0
2020-11-30,5308,0,send_money,0,0,0,0,0.0
2020-11-30,5308,1,link_cobro,0,0,0,0,0.0
2020-11-30,5308,2,transport,0,1,0,0,0.0
2020-11-30,5308,3,point,0,0,0,0,0.0
2020-11-30,89397,0,send_money,0,0,0,0,0.0
2020-11-30,89397,1,credits_consumer,0,0,0,0,0.0
2020-11-30,89397,2,prepaid,0,2,0,0,0.0
2020-11-30,89397,3,point,0,1,0,0,0.0
2020-11-30,43305,0,transport,0,1,0,0,0.0
2020-11-30,43305,1,point,0,1,0,0,0.0
2020-11-30,43305,2,cellphone_recharge,1,1,0,0,0.0
2020-11-30,8366,0,link_cobro,0,0,0,0,0.0
2020-11-30,8366,1,point,0,0,0,0,0.0
2020-11-30,8366,2,prepaid,0,0,0,0,0.0
2020-11-30,25530,0,link_cobro,0,1,0,0,0.0
2020-11-30,25530,1,point,0,1,0,0,0.0
2020-11-30,25530,2,send_money,0,0,0,0,0.0
2020-11-30,60966,0,point,0,0,0,0,0.0
2020-11-30,60966,1,prepaid,1,0,0,0,0.0
2020-11-30,60966,2,transport,0,0,0,0,0.0
2020-11-30,79445,0,point,0,1,0,0,0.0
2020-11-30,21959,0,transport,0,0,0,0,0.0
2020-11-30,44583,0,credits_consumer,1,2,0,0,0.0
2020-11-30,44583,1,link_cobro,0,1,0,0,0.0
2020-11-30,44583,2,send_money,0,0,0,0,0.0
2020-11-30,44583,3,point,0,2,1,0,0.0
2020-11-30,44253,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,44253,1,point,0,2,0,0,0.0
2020-11-30,44253,2,credits_consumer,0,1,0,0,0.0
2020-11-30,20779,0,prepaid,0,0,0,0,0.0
2020-11-30,20779,1,send_money,0,0,0,0,0.0
2020-11-30,20779,2,transport,1,0,0,0,0.0
2020-11-30,60364,0,transport,0,0,0,0,0.0
2020-11-30,15323,0,link_cobro,0,0,0,0,0.0
2020-11-30,15323,1,credits_consumer,0,0,0,0,0.0
2020-11-30,15323,2,prepaid,0,0,0,0,0.0
2020-11-30,33249,0,prepaid,0,0,0,0,0.0
2020-11-30,33249,1,point,0,0,0,0,0.0
2020-11-30,57475,0,transport,0,0,0,0,0.0
2020-11-30,57475,1,cellphone_recharge,0,0,0,0,0.0
2020-11-30,57475,2,point,0,1,0,0,0.0
2020-11-30,26571,0,send_money,0,1,0,0,0.0
2020-11-30,26571,1,transport,1,2,0,1,18.79
2020-11-30,26571,2,point,0,0,0,0,0.0
2020-11-30,26571,3,prepaid,0,0,0,0,0.0
2020-11-30,20190,0,transport,0,0,0,0,0.0
2020-11-30,20190,1,credits_consumer,0,1,0,0,0.0
2020-11-30,85761,0,send_money,0,2,1,0,0.0
2020-11-30,85761,1,transport,0,0,0,0,0.0
2020-11-30,85761,2,prepaid,0,0,0,0,0.0
2020-11-30,85761,3,cellphone_recharge,0,0,0,0,0.0
2020-11-30,14375,0,prepaid,0,0,0,0,0.0
2020-11-30,14375,1,cellphone_recharge,0,0,0,0,0.0
2020-11-30,14375,2,send_money,0,0,0,0,0.0
2020-11-30,75223,0,link_cobro,0,0,0,0,0.0
2020-11-30,75223,1,send_money,0,0,0,0,0.0
2020-11-30,75223,2,prepaid,0,0,0,0,0.0
2020-11-30,35096,0,link_cobro,0,1,0,1,4.75
2020-11-30,35096,1,prepaid,0,0,0,0,0.0
2020-11-30,35096,2,cellphone_recharge,0,0,0,0,0.0
2020-11-30,18687,0,send_money,0,0,0,0,0.0
2020-11-30,18687,1,cellphone_recharge,0,1,0,0,0.0
2020-11-30,99113,0,link_cobro,0,0,0,0,0.0
2020-11-30,99113,1,credits_consumer,0,0,0,0,0.0
2020-11-30,99113,2,transport,0,0,0,0,0.0
2020-11-30,99113,3,cellphone_recharge,0,0,0,0,0.0
2020-11-30,99157,0,send_money,0,1,0,0,0.0
2020-11-30,99157,1,point,1,1,0,0,0.0
2020-11-30,99157,2,transport,0,1,0,0,0.0
2020-11-30,63491,0,prepaid,0,0,0,0,0.0
2020-11-30,12612,0,prepaid,1,2,0,0,0.0
2020-11-30,12612,1,cellphone_recharge,0,2,0,0,0.0
2020-11-30,12612,2,credits_consumer,0,1,0,0,0.0
2020-11-30,36104,0,point,0,0,0,0,0.0
2020-11-30,16535,0,credits_consumer,0,1,0,0,0.0
2020-11-30,16535,1,link_cobro,0,0,0,0,0.0
2020-11-30,16535,2,cellphone_recharge,0,0,0,0,0.0
2020-11-30,16535,3,send_money,0,0,0,0,0.0
2020-11-30,86711,0,link_cobro,0,1,0,0,0.0
2020-11-30,86711,1,prepaid,1,1,0,0,0.0
2020-11-30,94988,0,send_money,0,0,0,0,0.0
2020-11-30,94988,1,credits_consumer,0,1,0,0,0.0
2020-11-30,94988,2,transport,0,0,0,0,0.0
2020-11-30,94988,3,prepaid,1,0,0,0,0.0
2020-11-30,152,0,send_money,1,0,0,0,0.0
2020-11-30,152,1,link_cobro,0,1,0,0,0.0
2020-11-30,99638,0,point,1,0,0,0,0.0
2020-11-30,99638,1,send_money,0,1,0,0,0.0
2020-11-30,8195,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,61367,0,transport,0,0,0,0,0.0
2020-11-30,61367,1,credits_consumer,0,1,0,0,0.0
2020-11-30,35862,0,transport,0,0,0,0,0.0
2020-11-30,35862,1,credits_consumer,0,0,0,0,0.0
2020-11-30,85149,0,cellphone_recharge,0,1,0,0,0.0
2020-11-30,63290,0,send_money,0,1,0,0,0.0
2020-11-30,20985,0,prepaid,0,1,1,0,0.0
2020-11-30,20985,1,transport,0,2,1,0,0.0
2020-11-30,20985,2,link_cobro,0,2,0,0,0.0
2020-11-30,25560,0,link_cobro,0,0,0,0,0.0
2020-11-30,99104,0,credits_consumer,0,0,0,0,0.0
2020-11-30,99104,1,prepaid,0,0,0,0,0.0
2020-11-30,16240,0,send_money,0,0,0,0,0.0
2020-11-30,16240,1,cellphone_recharge,0,1,0,0,0.0
2020-11-30,92448,0,point,0,0,0,0,0.0
2020-11-30,92448,1,link_cobro,0,0,0,0,0.0
2020-11-30,92448,2,credits_consumer,1,1,0,0,0.0
2020-11-30,92448,3,cellphone_recharge,0,0,0,0,0.0
2020-11-30,98821,0,credits_consumer,0,0,0,0,0.0
2020-11-30,98821,1,point,0,2,0,0,0.0
2020-11-30,3987,0,link_cobro,0,0,0,0,0.0
2020-11-30,3987,1,cellphone_recharge,0,0,0,0,0.0
2020-11-30,3987,2,prepaid,0,1,0,0,0.0
2020-11-30,15091,0,point,0,0,0,0,0.0
2020-11-30,37151,0,transport,0,0,0,0,0.0
2020-11-30,62954,0,cellphone_recharge,0,1,0,0,0.0
2020-11-30,62954,1,link_cobro,0,0,0,0,0.0
2020-11-30,3524,0,cellphone_recharge,0,1,0,0,0.0
2020-11-30,3524,1,link_cobro,0,3,0,0,0.0
2020-11-30,3524,2,prepaid,0,1,1,0,0.0
2020-11-30,4702,0,prepaid,0,0,0,0,0.0
2020-11-30,4702,1,credits_consumer,0,1,0,0,0.0
2020-11-30,4702,2,send_money,0,0,0,0,0.0
2020-11-30,4702,3,transport,0,1,0,0,0.0
2020-11-30,32138,0,link_cobro,0,0,0,0,0.0
2020-11-30,21015,0,point,1,0,0,0,0.0
2020-11-30,21015,1,cellphone_recharge,0,0,0,0,0.0
2020-11-30,21015,2,prepaid,0,1,0,0,0.0
2020-11-30,21015,3,transport,0,0,0,0,0.0
2020-11-30,8038,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,8038,1,point,0,0,0,0,0.0
2020-11-30,8038,2,credits_consumer,0,0,0,0,0.0
2020-11-30,8038,3,link_cobro,0,0,0,0,0.0
2020-11-30,35789,0,prepaid,0,0,0,0,0.0
2020-11-30,35789,1,cellphone_recharge,0,0,0,0,0.0
2020-11-30,35789,2,credits_consumer,1,0,0,0,0.0
2020-11-30,57507,0,point,0,0,0,0,0.0
2020-11-30,57507,1,transport,0,0,0,0,0.0
2020-11-30,57507,2,cellphone_recharge,0,0,0,0,0.0
2020-11-30,40458,0,credits_consumer,1,0,0,0,0.0
2020-11-30,80249,0,transport,0,1,1,0,0.0
2020-11-30,36894,0,prepaid,0,4,0,1,120.7
2020-11-30,36894,1,transport,1,2,0,0,0.0
2020-11-30,36894,2,credits_consumer,0,3,0,0,0.0
2020-11-30,62642,0,transport,1,0,0,0,0.0
2020-11-30,27814,0,cellphone_recharge,0,2,0,1,25.31
2020-11-30,27814,1,transport,0,0,0,0,0.0
2020-11-30,27814,2,send_money,0,1,0,0,0.0
2020-11-30,27814,3,link_cobro,0,0,0,0,0.0
2020-11-30,24412,0,point,0,0,0,0,0.0
2020-11-30,24412,1,send_money,0,0,0,0,0.0
2020-11-30,5655,0,link_cobro,0,0,0,0,0.0
2020-11-30,5655,1,cellphone_recharge,1,1,1,1,21.5
2020-11-30,68291,0,credits_consumer,0,0,0,0,0.0
2020-11-30,68291,1,transport,0,1,0,0,0.0
2020-11-30,68291,2,prepaid,0,2,0,0,0.0
2020-11-30,95598,0,send_money,0,0,0,0,0.0
2020-11-30,95598,1,point,0,1,0,0,0.0
2020-11-30,99724,0,point,0,1,0,0,0.0
2020-11-30,99724,1,link_cobro,0,1,0,0,0.0
2020-11-30,99724,2,send_money,0,1,0,0,0.0
2020-11-30,11606,0,point,0,1,0,0,0.0
2020-11-30,5194,0,prepaid,0,0,0,0,0.0
2020-11-30,5194,1,point,0,0,0,0,0.0
2020-11-30,35159,0,link_cobro,0,0,0,0,0.0
2020-11-30,35159,1,send_money,0,0,0,0,0.0
2020-11-30,35159,2,transport,0,0,0,0,0.0
2020-11-30,35159,3,cellphone_recharge,0,0,0,0,0.0
2020-11-30,86913,0,credits_consumer,0,1,0,0,0.0
2020-11-30,86913,1,link_cobro,0,2,0,0,0.0
2020-11-30,86913,2,prepaid,1,1,0,0,0.0
2020-11-30,3690,0,prepaid,0,0,0,0,0.0
2020-11-30,3690,1,link_cobro,0,0,0,0,0.0
2020-11-30,3690,2,cellphone_recharge,0,1,0,0,0.0
2020-11-30,3690,3,send_money,0,0,0,0,0.0
2020-11-30,31427,0,link_cobro,0,2,1,0,0.0
2020-11-30,31427,1,transport,0,1,1,0,0.0
2020-11-30,31427,2,prepaid,0,1,1,0,0.0
2020-11-30,56411,0,cellphone_recharge,1,0,0,0,0.0
2020-11-30,84956,0,transport,0,1,0,0,0.0
2020-11-30,69162,0,prepaid,0,0,0,0,0.0
2020-11-30,48649,0,cellphone_recharge,1,2,0,0,0.0
2020-11-30,48649,1,send_money,0,3,0,0,0.0
2020-11-30,48649,2,prepaid,0,1,0,0,0.0
2020-11-30,85236,0,transport,0,0,0,0,0.0
2020-11-30,85236,1,link_cobro,0,3,0,0,0.0
2020-11-30,85236,2,cellphone_recharge,0,3,1,0,0.0
2020-11-30,85236,3,point,0,3,0,0,0.0
2020-11-30,10260,0,credits_consumer,1,0,0,0,0.0
2020-11-30,10260,1,cellphone_recharge,0,0,0,0,0.0
2020-11-30,42426,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,42426,1,send_money,0,0,0,0,0.0
2020-11-30,9098,0,point,0,1,0,0,0.0
2020-11-30,22634,0,prepaid,0,0,0,0,0.0
2020-11-30,58823,0,send_money,0,1,0,0,0.0
2020-11-30,58823,1,transport,0,0,0,0,0.0
2020-11-30,58823,2,cellphone_recharge,1,0,0,0,0.0
2020-11-30,58823,3,prepaid,0,1,0,0,0.0
2020-11-30,78459,0,transport,0,0,0,0,0.0
2020-11-30,5083,0,link_cobro,0,0,0,0,0.0
2020-11-30,5083,1,prepaid,0,0,0,0,0.0
2020-11-30,5083,2,cellphone_recharge,0,1,0,0,0.0
2020-11-30,59691,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,59691,1,credits_consumer,0,1,0,0,0.0
2020-11-30,59691,2,link_cobro,0,1,0,0,0.0
2020-11-30,86722,0,credits_consumer,1,0,0,0,0.0
2020-11-30,86722,1,link_cobro,1,0,0,0,0.0
2020-11-30,86722,2,point,0,0,0,0,0.0
2020-11-30,11071,0,send_money,0,1,0,0,0.0
2020-11-30,11071,1,link_cobro,1,0,0,0,0.0
2020-11-30,11071,2,cellphone_recharge,0,2,0,0,0.0
2020-11-30,57900,0,transport,1,0,0,0,0.0
2020-11-30,57900,1,send_money,0,1,0,0,0.0
2020-11-30,57900,2,credits_consumer,1,0,0,0,0.0
2020-11-30,17969,0,send_money,0,0,0,0,0.0
2020-11-30,17969,1,point,0,0,0,0,0.0
2020-11-30,17969,2,transport,0,0,0,0,0.0
2020-11-30,94562,0,cellphone_recharge,0,2,0,0,0.0
2020-11-30,94562,1,prepaid,1,2,0,0,0.0
2020-11-30,63082,0,transport,0,0,0,0,0.0
2020-11-30,63082,1,send_money,0,0,0,0,0.0
2020-11-30,94897,0,point,0,0,0,0,0.0
2020-11-30,94897,1,credits_consumer,0,0,0,0,0.0
2020-11-30,94897,2,transport,0,0,0,0,0.0
2020-11-30,68250,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,68250,1,link_cobro,0,0,0,0,0.0
2020-11-30,48427,0,prepaid,0,1,0,0,0.0
2020-11-30,48427,1,send_money,0,0,0,0,0.0
2020-11-30,24379,0,cellphone_recharge,0,1,0,0,0.0
2020-11-30,24379,1,prepaid,0,2,0,0,0.0
2020-11-30,24379,2,credits_consumer,0,0,0,0,0.0
2020-11-30,48093,0,cellphone_recharge,0,1,0,0,0.0
2020-11-30,44161,0,send_money,1,0,0,0,0.0
2020-11-30,44161,1,link_cobro,0,0,0,0,0.0
2020-11-30,44161,2,cellphone_recharge,0,0,0,0,0.0
2020-11-30,60241,0,transport,0,0,0,0,0.0
2020-11-30,36442,0,point,0,1,0,0,0.0
2020-11-30,36405,0,transport,0,1,0,0,0.0
2020-11-30,36405,1,send_money,0,0,0,0,0.0
2020-11-30,36405,2,point,0,3,0,0,0.0
2020-11-30,39153,0,point,0,1,0,0,0.0
2020-11-30,39153,1,transport,0,0,0,0,0.0
2020-11-30,39153,2,link_cobro,0,1,0,0,0.0
2020-11-30,39153,3,cellphone_recharge,0,1,0,0,0.0
2020-11-30,86606,0,credits_consumer,1,1,0,0,0.0
2020-11-30,74894,0,link_cobro,0,0,0,0,0.0
2020-11-30,8428,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,8428,1,prepaid,0,0,0,0,0.0
2020-11-30,8428,2,transport,0,0,0,0,0.0
2020-11-30,8428,3,point,0,0,0,0,0.0
2020-11-30,57140,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,57140,1,credits_consumer,0,0,0,0,0.0
2020-11-30,57140,2,send_money,0,0,0,0,0.0
2020-11-30,57140,3,transport,0,0,0,0,0.0
2020-11-30,24550,0,point,0,0,0,0,0.0
2020-11-30,24550,1,credits_consumer,0,1,0,0,0.0
2020-11-30,24550,2,send_money,0,1,0,0,0.0
2020-11-30,24550,3,transport,0,0,0,0,0.0
2020-11-30,3035,0,link_cobro,0,0,0,0,0.0
2020-11-30,3035,1,prepaid,0,0,0,0,0.0
2020-11-30,40957,0,credits_consumer,0,0,0,0,0.0
2020-11-30,40957,1,prepaid,0,2,0,0,0.0
2020-11-30,45706,0,cellphone_recharge,0,2,0,0,0.0
2020-11-30,45706,1,transport,0,1,0,0,0.0
2020-11-30,45706,2,link_cobro,0,1,0,0,0.0
2020-11-30,99767,0,send_money,0,0,0,0,0.0
2020-11-30,99767,1,link_cobro,0,0,0,0,0.0
2020-11-30,99767,2,transport,0,0,0,0,0.0
2020-11-30,99767,3,credits_consumer,0,0,0,0,0.0
2020-11-30,99455,0,prepaid,0,1,0,0,0.0
2020-11-30,99455,1,cellphone_recharge,0,2,0,0,0.0
2020-11-30,99455,2,point,0,0,0,0,0.0
2020-11-30,69411,0,prepaid,0,0,0,0,0.0
2020-11-30,69411,1,point,0,0,0,0,0.0
2020-11-30,21424,0,transport,0,0,0,0,0.0
2020-11-30,21424,1,point,0,2,0,0,0.0
2020-11-30,82713,0,transport,0,0,0,0,0.0
2020-11-30,82713,1,send_money,0,0,0,0,0.0
2020-11-30,82713,2,credits_consumer,0,0,0,0,0.0
2020-11-30,47607,0,point,0,1,0,0,0.0
2020-11-30,91414,0,credits_consumer,1,1,0,0,0.0
2020-11-30,91414,1,cellphone_recharge,0,1,0,0,0.0
2020-11-30,34254,0,point,0,0,0,0,0.0
2020-11-30,34254,1,cellphone_recharge,0,0,0,0,0.0
2020-11-30,34254,2,link_cobro,1,0,0,0,0.0
2020-11-30,34254,3,credits_consumer,0,1,0,0,0.0
2020-11-30,29570,0,link_cobro,0,0,0,0,0.0
2020-11-30,29570,1,transport,1,1,0,0,0.0
2020-11-30,508,0,link_cobro,1,0,0,0,0.0
2020-11-30,508,1,prepaid,0,0,0,0,0.0
2020-11-30,80531,0,link_cobro,0,0,0,0,0.0
2020-11-30,80531,1,transport,0,1,0,0,0.0
2020-11-30,80531,2,prepaid,0,1,0,0,0.0
2020-11-30,79202,0,link_cobro,0,2,0,0,0.0
2020-11-30,29668,0,link_cobro,0,0,0,0,0.0
2020-11-30,29668,1,send_money,0,0,0,0,0.0
2020-11-30,33980,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,33980,1,link_cobro,0,0,0,0,0.0
2020-11-30,33980,2,prepaid,0,0,0,0,0.0
2020-11-30,33980,3,send_money,0,0,0,0,0.0
2020-11-30,9658,0,point,0,0,0,0,0.0
2020-11-30,81032,0,link_cobro,0,2,0,0,0.0
2020-11-30,81032,1,credits_consumer,0,1,0,0,0.0
2020-11-30,5752,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,21666,0,credits_consumer,0,1,0,0,0.0
2020-11-30,21666,1,send_money,0,1,0,0,0.0
2020-11-30,17448,0,cellphone_recharge,1,1,0,0,0.0
2020-11-30,17448,1,prepaid,0,0,0,0,0.0
2020-11-30,17232,0,prepaid,0,0,0,0,0.0
2020-11-30,17232,1,transport,0,0,0,0,0.0
2020-11-30,17232,2,point,0,0,0,0,0.0
2020-11-30,17232,3,credits_consumer,0,0,0,0,0.0
2020-11-30,37774,0,prepaid,0,0,0,0,0.0
2020-11-30,37774,1,credits_consumer,0,1,0,0,0.0
2020-11-30,37774,2,cellphone_recharge,0,0,0,0,0.0
2020-11-30,37774,3,transport,0,0,0,0,0.0
2020-11-30,91611,0,cellphone_recharge,0,1,1,0,0.0
2020-11-30,91611,1,send_money,0,1,1,0,0.0
2020-11-30,91611,2,point,0,1,0,0,0.0
2020-11-30,12006,0,prepaid,0,0,0,0,0.0
2020-11-30,12006,1,credits_consumer,0,0,0,0,0.0
2020-11-30,32411,0,send_money,0,2,0,0,0.0
2020-11-30,47066,0,send_money,0,1,0,0,0.0
2020-11-30,17458,0,link_cobro,0,1,0,0,0.0
2020-11-30,17458,1,prepaid,0,1,0,0,0.0
2020-11-30,17458,2,transport,0,0,0,0,0.0
2020-11-30,15422,0,prepaid,0,0,0,0,0.0
2020-11-30,15422,1,link_cobro,0,0,0,0,0.0
2020-11-30,15422,2,send_money,1,0,0,0,0.0
2020-11-30,73200,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,73200,1,link_cobro,0,0,0,0,0.0
2020-11-30,43868,0,cellphone_recharge,0,1,0,0,0.0
2020-11-30,43868,1,link_cobro,0,0,0,0,0.0
2020-11-30,43868,2,transport,0,1,0,0,0.0
2020-11-30,43868,3,send_money,0,0,0,0,0.0
2020-11-30,24605,0,credits_consumer,0,0,0,0,0.0
2020-11-30,24605,1,link_cobro,0,0,0,0,0.0
2020-11-30,63035,0,transport,0,1,0,0,0.0
2020-11-30,8622,0,link_cobro,0,1,0,0,0.0
2020-11-30,8622,1,cellphone_recharge,0,2,0,0,0.0
2020-11-30,8622,2,credits_consumer,0,0,0,0,0.0
2020-11-30,41202,0,credits_consumer,0,0,0,0,0.0
2020-11-30,51094,0,prepaid,0,0,0,0,0.0
2020-11-30,82235,0,cellphone_recharge,0,1,0,1,122.3
2020-11-30,82235,1,send_money,0,0,0,0,0.0
2020-11-30,82235,2,link_cobro,0,0,0,0,0.0
2020-11-30,82235,3,point,0,0,0,0,0.0
2020-11-30,4508,0,transport,0,0,0,0,0.0
2020-11-30,6255,0,link_cobro,0,0,0,0,0.0
2020-11-30,56981,0,prepaid,0,0,0,0,0.0
2020-11-30,56981,1,credits_consumer,0,0,0,0,0.0
2020-11-30,6563,0,send_money,0,0,0,0,0.0
2020-11-30,6563,1,point,0,1,0,0,0.0
2020-11-30,6563,2,prepaid,0,1,0,0,0.0
2020-11-30,11309,0,link_cobro,1,0,0,0,0.0
2020-11-30,11309,1,cellphone_recharge,1,0,0,0,0.0
2020-11-30,11885,0,point,0,0,0,0,0.0
2020-11-30,11885,1,credits_consumer,0,0,0,0,0.0
2020-11-30,11885,2,link_cobro,1,1,0,0,0.0
2020-11-30,96693,0,prepaid,0,1,0,0,0.0
2020-11-30,96693,1,link_cobro,0,1,0,0,0.0
2020-11-30,96693,2,transport,0,0,0,0,0.0
2020-11-30,5218,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,5218,1,transport,0,0,0,0,0.0
2020-11-30,5218,2,credits_consumer,0,0,0,0,0.0
2020-11-30,93723,0,transport,0,0,0,0,0.0
2020-11-30,93723,1,credits_consumer,1,0,0,0,0.0
2020-11-30,93723,2,send_money,0,0,0,0,0.0
2020-11-30,93723,3,link_cobro,0,0,0,0,0.0
2020-11-30,57582,0,link_cobro,0,0,0,0,0.0
2020-11-30,57582,1,cellphone_recharge,1,1,0,0,0.0
2020-11-30,57582,2,prepaid,0,0,0,0,0.0
2020-11-30,75744,0,credits_consumer,0,1,0,0,0.0
2020-11-30,31629,0,prepaid,0,1,0,0,0.0
2020-11-30,31629,1,link_cobro,0,0,0,0,0.0
2020-11-30,31629,2,cellphone_recharge,1,1,0,0,0.0
2020-11-30,51776,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,51776,1,prepaid,0,0,0,0,0.0
2020-11-30,51776,2,point,0,0,0,0,0.0
2020-11-30,92024,0,credits_consumer,0,1,0,0,0.0
2020-11-30,92024,1,point,0,0,0,0,0.0
2020-11-30,92024,2,send_money,0,0,0,0,0.0
2020-11-30,90433,0,credits_consumer,0,0,0,0,0.0
2020-11-30,77119,0,link_cobro,0,0,0,0,0.0
2020-11-30,77119,1,credits_consumer,0,0,0,0,0.0
2020-11-30,77119,2,prepaid,0,0,0,0,0.0
2020-11-30,77119,3,transport,0,0,0,0,0.0
2020-11-30,57068,0,link_cobro,0,3,0,0,0.0
2020-11-30,57068,1,prepaid,0,2,0,0,0.0
2020-11-30,55590,0,transport,0,0,0,0,0.0
2020-11-30,55590,1,prepaid,1,1,0,0,0.0
2020-11-30,55590,2,point,0,2,0,0,0.0
2020-11-30,55590,3,link_cobro,0,2,0,0,0.0
2020-11-30,35173,0,transport,0,0,0,0,0.0
2020-11-30,35173,1,send_money,0,1,0,0,0.0
2020-11-30,35173,2,credits_consumer,0,0,0,0,0.0
2020-11-30,35173,3,prepaid,0,0,0,0,0.0
2020-11-30,15443,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,15443,1,link_cobro,0,0,0,0,0.0
2020-11-30,73505,0,transport,0,1,0,0,0.0
2020-11-30,73505,1,credits_consumer,0,2,0,0,0.0
2020-11-30,80867,0,send_money,0,0,0,0,0.0
2020-11-30,40619,0,prepaid,0,0,0,0,0.0
2020-11-30,40619,1,credits_consumer,0,0,0,0,0.0
2020-11-30,40619,2,point,0,0,0,0,0.0
2020-11-30,65386,0,prepaid,1,1,0,0,0.0
2020-11-30,65386,1,transport,0,0,0,0,0.0
2020-11-30,65386,2,link_cobro,0,0,0,0,0.0
2020-11-30,93812,0,prepaid,0,2,0,0,0.0
2020-11-30,93812,1,send_money,0,0,0,0,0.0
2020-11-30,93812,2,transport,0,2,0,0,0.0
2020-11-30,68086,0,credits_consumer,0,1,0,0,0.0
2020-11-30,51783,0,credits_consumer,1,0,0,0,0.0
2020-11-30,51783,1,transport,0,0,0,0,0.0
2020-11-30,51783,2,point,0,0,0,0,0.0
